eid,nid_s,nid_e,type,lanes,capacity,maxmph,fft,length,geometry
187,62,63,residential,1.0,1900.0,20.0,20.7792693,185.778,"LINESTRING (531637.805042843 4207053.897654936, 531769.3841397261 4206993.98258317, 531803.2922688023 4206970.21494665)"
188,62,45,residential,1.0,1900.0,20.0,29.5879042,264.532,"LINESTRING (531637.805042843 4207053.897654936, 531675.0664285277 4207118.295821017, 531660.3057667323 4207132.884582222, 531584.4441110155 4207177.605096546, 531536.4991999213 4207215.399545473, 531518.3366118899 4207224.483178181)"
189,63,46,residential,1.0,1900.0,20.0,19.351951450000005,173.01700000000002,"LINESTRING (531803.2922688023 4206970.21494665, 531848.2927956379 4206949.763851578, 531870.7156234175 4206935.782284676, 531890.3309925443 4206916.874533072, 531912.0685730288 4206896.321897442, 531919.885898203 4206886.266680104, 531925.812507048 4206874.806053293, 531924.4551204646 4206860.47652353)"
190,63,62,residential,1.0,1900.0,20.0,20.7792693,185.778,"LINESTRING (531803.2922688023 4206970.21494665, 531769.3841397261 4206993.98258317, 531637.805042843 4207053.897654936)"
191,63,68,residential,1.0,1900.0,20.0,8.91455685,79.701,"LINESTRING (531803.2922688023 4206970.21494665, 531811.9111323708 4206957.166976796, 531818.4334437454 4206943.722507763, 531821.148701583 4206931.783287663, 531821.0205003328 4206917.369800879, 531815.0030019308 4206895.865572626)"
192,64,24,residential,1.0,1900.0,20.0,11.94558,106.8,"LINESTRING (531450.6854497462 4206345.530043346, 531462.1442974615 4206372.436210621, 531496.1532053503 4206404.932640869, 531510.4212830432 4206431.816425798)"
193,65,54,residential,1.0,1900.0,20.0,6.276910150000001,56.119,"LINESTRING (531530.9054928113 4206560.924299989, 531563.9906546527 4206580.014177027, 531579.6448322347 4206588.851171677)"
194,66,84,residential,1.0,1900.0,20.0,21.736929000000007,194.34000000000003,"LINESTRING (532065.051060294 4205770.489608589, 532005.9945647755 4205806.872991492, 531964.6695017855 4205824.230907671, 531928.9085901972 4205828.751167982, 531893.664159053 4205811.182598407, 531888.6943326526 4205811.274155212)"
195,66,39,residential,1.0,1900.0,20.0,14.141419200000001,126.432,"LINESTRING (532065.051060294 4205770.489608589, 532090.372591438 4205786.155908353, 532120.6416723478 4205771.639967225, 532157.203166709 4205753.420833581, 532173.1916552914 4205737.805925606)"
196,66,73,residential,1.0,1900.0,20.0,10.058334949999999,89.92699999999999,"LINESTRING (532065.051060294 4205770.489608589, 532065.363955797 4205739.978399302, 532074.4259901285 4205726.300013014, 532097.9389338887 4205701.738295204, 532099.8958751993 4205693.058260101)"
197,67,19,residential,1.0,1900.0,20.0,2.5224412,22.552,"LINESTRING (532304.259750296 4206703.837411487, 532319.9155053558 4206687.611218477)"
198,68,63,residential,1.0,1900.0,20.0,8.91455685,79.70100000000001,"LINESTRING (531815.0030019308 4206895.865572626, 531821.0205003328 4206917.369800879, 531821.148701583 4206931.783287663, 531818.4334437454 4206943.722507763, 531811.9111323708 4206957.166976796, 531803.2922688023 4206970.21494665)"
199,68,36,residential,1.0,1900.0,20.0,4.330272750000001,38.715,"LINESTRING (531815.0030019308 4206895.865572626, 531807.4236550354 4206878.660301175, 531802.4512891757 4206870.552358568, 531797.3067512517 4206861.567208637)"
200,68,35,residential,1.0,1900.0,20.0,5.4385944,48.624,"LINESTRING (531815.0030019308 4206895.865572626, 531820.0254107789 4206877.599839254, 531823.7295670751 4206861.958594074, 531826.9937220954 4206848.845398254)"
201,68,108,residential,1.0,1900.0,20.0,5.686789550000001,50.843,"LINESTRING (531815.0030019308 4206895.865572626, 531804.3080891485 4206891.951610705, 531795.1975307858 4206889.219947538, 531778.0282421057 4206884.171275575, 531766.0437535332 4206882.271718418)"
202,69,106,residential,1.0,1900.0,20.0,1.75034065,15.649,"LINESTRING (531807.3681992423 4206764.399178862, 531822.751933381 4206761.374563709)"
203,69,105,service,1.0,1900.0,20.0,3.20058775,28.615,"LINESTRING (531807.3681992423 4206764.399178862, 531820.3496636905 4206789.858309751)"
204,69,86,residential,1.0,1900.0,20.0,6.1972729499999994,55.407,"LINESTRING (531807.3681992423 4206764.399178862, 531806.1017500574 4206774.002903146, 531801.0139863936 4206786.498756289, 531789.8539357187 4206802.810001934, 531787.1030503334 4206814.882236736)"
205,69,59,residential,1.0,1900.0,20.0,6.97127495,62.327,"LINESTRING (531807.3681992423 4206764.399178862, 531799.8517501336 4206744.531257477, 531787.5759516923 4206731.712619602, 531773.6988544276 4206713.018281998)"
206,70,76,path,1.0,1900.0,20.0,1.73557645,15.517,"LINESTRING (533572.567872816 4206957.878630308, 533586.1881197829 4206950.411894299)"
207,70,53,path,1.0,1900.0,20.0,138.4269022,1237.612,"LINESTRING (533572.567872816 4206957.878630308, 533561.3594604247 4206978.736440341, 533551.9180415079 4206990.458853431, 533520.4670610439 4207023.893526297, 533519.0883648826 4207015.444212297, 533519.8206022292 4207010.287821895, 533519.0701718854 4207004.903437306, 533514.4176552099 4207006.992485358, 533511.5726996891 4207011.430097182, 533507.5305594818 4207025.227378581, 533507.3213050815 4207033.43717102, 533513.5098297035 4207065.639437985, 533511.9614872456 4207079.280519107, 533508.8685293868 4207084.260792787, 533507.731090263 4207087.618055242, 533503.6624067579 4207092.916096728, 533500.6672756617 4207086.890063439, 533499.2799241815 4207080.548856802, 533498.1362794064 4207072.577615221, 533493.1345860604 4207067.774953252, 533486.666239429 4207060.980191142, 533471.000439893 4207049.265728989, 533466.9049923517 4207041.81497921, 533465.9784506878 4207032.269075339, 533469.0800033502 4207003.766417522, 533477.1972060666 4206972.399495087, 533486.4547768841 4206962.673428235, 533505.0231804994 4206951.654103502, 533508.8221175494 4206945.789087319, 533508.1430405092 4206940.127610322, 533502.463772072 4206933.557984625, 533494.404701704 4206929.308652912, 533465.9045259646 4206921.757864513, 533440.1456739709 4206909.336391636, 533429.7067673019 4206907.407430544, 533407.5658883312 4206911.865985402, 533390.0180637431 4206909.464183233, 533362.8331691161 4206902.251997454, 533351.9421633744 4206903.538975648, 533322.8313081922 4206916.512813941, 533317.239793765 4206916.36795385, 533314.6838900615 4206912.3742551, 533305.4010990907 4206885.263454094, 533305.4232674489 4206879.826764812, 533310.0266563952 4206870.414388272, 533318.6691762466 4206860.796580168, 533322.6535527387 4206852.491232579, 533322.1748080403 4206840.728083043, 533315.8468738165 4206820.952337385, 533317.412580982 4206802.984065996, 533323.1477216745 4206793.764936679, 533325.0868586448 4206781.101824066, 533313.2827018808 4206786.690171047, 533302.1619117801 4206796.930321783, 533296.4326270135 4206802.565653549, 533292.1839857996 4206811.091845508, 533287.8842582024 4206832.15570977, 533282.7496280172 4206842.675480285, 533272.8749449318 4206853.064989276, 533251.1322951112 4206867.511511478, 533246.6131469836 4206877.811900767, 533247.1127721857 4206884.471215135, 533255.8164857851 4206902.925124674, 533256.7509696297 4206910.584802697, 533255.0224886585 4206925.445693066, 533242.4838200974 4206964.894521521, 533240.9565871679 4206977.77014576, 533235.8042530208 4206990.520063843, 533235.8565687966 4206932.357827917, 533231.7924472864 4206917.14049995, 533226.4893648253 4206904.359137393, 533210.6041946589 4206881.659779594, 533206.778552209 4206872.545942563, 533205.1782538628 4206855.896236346, 533214.815774468 4206774.27278928, 533213.0074111921 4206765.610973056, 533205.5620364646 4206757.170340338, 533196.1670966885 4206751.040743575)"
208,71,96,footway,1.0,1900.0,20.0,40.376955200000005,360.992,"LINESTRING (533561.1415192618 4206850.172299057, 533546.0520064246 4206830.593378615, 533495.3850861645 4206784.428012183, 533462.5244155804 4206758.962371356, 533458.7712925724 4206742.914044818, 533499.3731306009 4206719.624635036, 533540.8402520368 4206712.294262897, 533573.870517366 4206696.485766878, 533585.2433043487 4206680.588329173, 533583.4792723474 4206650.556737149, 533579.8094750345 4206627.09692532, 533570.1016049293 4206622.374736393)"
209,71,58,service,1.0,1900.0,20.0,4.8437760999999995,43.306,"LINESTRING (533561.1415192618 4206850.172299057, 533562.1366789337 4206862.226070665, 533566.2656304116 4206872.206771469, 533570.2020096042 4206879.91211128, 533578.2788726341 4206888.377870152)"
210,71,75,service,1.0,1900.0,20.0,4.29023045,38.357,"LINESTRING (533561.1415192618 4206850.172299057, 533563.6810284357 4206841.040064998, 533569.9778532286 4206831.923273011, 533582.3383648668 4206819.158812529)"
211,72,51,track,1.0,1900.0,20.0,6.784149900000001,60.654,"LINESTRING (531882.9057582299 4205280.845841816, 531874.3844264998 4205281.922143475, 531857.306735864 4205293.0619277, 531849.7443460377 4205295.917260493, 531841.5764122232 4205296.44020246, 531827.464599355 4205290.060840645)"
212,73,66,residential,1.0,1900.0,20.0,10.058334949999999,89.92699999999999,"LINESTRING (532099.8958751993 4205693.058260101, 532097.9389338887 4205701.738295204, 532074.4259901285 4205726.300013014, 532065.363955797 4205739.978399302, 532065.051060294 4205770.489608589)"
213,73,39,residential,1.0,1900.0,20.0,15.3440304,137.184,"LINESTRING (532099.8958751993 4205693.058260101, 532145.7961249615 4205671.29194204, 532172.1269018516 4205682.657434043, 532180.7556784473 4205703.251248428, 532173.1916552914 4205737.805925606)"
214,73,51,track,1.0,1900.0,20.0,75.03569099999999,670.8599999999998,"LINESTRING (532099.8958751993 4205693.058260101, 532097.0021801726 4205676.45922363, 532092.9030371249 4205669.453001601, 532081.9746480689 4205657.537976501, 532071.3726058438 4205651.948642518, 532047.3240560954 4205649.635203727, 532036.369039197 4205644.48834841, 532020.844043789 4205640.433141201, 532009.3274252111 4205644.160464932, 531999.9901807508 4205651.890693737, 531989.5180681167 4205657.952175802, 531977.6554990156 4205660.346738051, 531965.9902395913 4205657.194374994, 531957.8595425232 4205648.286228884, 531946.1771636361 4205627.048279838, 531936.1997953241 4205596.385899163, 531935.8798135519 4205588.395941071, 531937.8417884943 4205580.636810281, 531945.7985279807 4205566.687674928, 531951.947910812 4205543.411321763, 531952.8888329428 4205527.326632733, 531951.7533197808 4205503.356072496, 531958.3252859171 4205484.29763977, 531967.965584312 4205466.471712146, 531969.8558758227 4205454.607002115, 531966.9161706553 4205442.945305502, 531961.7596949942 4205436.822652068, 531954.2195266972 4205434.01930814, 531913.7351960312 4205435.747325007, 531909.7858163193 4205435.28808533, 531887.6981167356 4205425.326938855, 531859.5908982733 4205427.880210464, 531851.7833875781 4205426.074507329, 531848.7198097185 4205423.621573789, 531846.5377157355 4205420.284442774, 531846.919194209 4205412.519133444, 531858.6402154823 4205401.469397379, 531862.5303633568 4205394.605402146, 531864.4049419754 4205386.734961297, 531862.6951702836 4205374.856192625, 531859.2111603078 4205367.630584693, 531840.679444947 4205346.366102765, 531832.4098595581 4205327.915486922, 531827.464599355 4205290.060840645)"
215,74,52,track,1.0,1900.0,20.0,32.69923565,292.349,"LINESTRING (532996.3041853255 4206729.415859584, 532977.7445835195 4206729.607200156, 532953.3535266705 4206728.166213432, 532887.4690652112 4206657.888336156, 532859.5840543517 4206623.624296146, 532838.0079612308 4206607.593359755, 532807.1188542469 4206595.497247188, 532771.0139685352 4206590.181841118, 532758.7951666029 4206587.547590361)"
216,74,53,track,1.0,1900.0,20.0,22.63877555,202.403,"LINESTRING (532996.3041853255 4206729.415859584, 533018.0709674759 4206732.865740566, 533054.2818812436 4206744.329563485, 533081.2946840937 4206750.874287366, 533095.1598654895 4206752.261907852, 533169.0799862501 4206752.006966531, 533182.1640709335 4206751.172470183, 533196.1670966885 4206751.040743575)"
217,75,58,primary,2.0,3800.0,20.0,7.94862025,71.065,"LINESTRING (533582.3383648668 4206819.158812529, 533578.2853229169 4206829.150265484, 533574.732337109 4206841.362870331, 533573.8926055783 4206864.116232049, 533578.2788726341 4206888.377870152)"
218,75,71,service,1.0,1900.0,20.0,4.29023045,38.357,"LINESTRING (533582.3383648668 4206819.158812529, 533569.9778532286 4206831.923273011, 533563.6810284357 4206841.040064998, 533561.1415192618 4206850.172299057)"
219,76,70,path,1.0,1900.0,20.0,1.73557645,15.517,"LINESTRING (533586.1881197829 4206950.411894299, 533572.567872816 4206957.878630308)"
220,76,58,primary,2.0,3800.0,20.0,7.0378257,62.922,"LINESTRING (533586.1881197829 4206950.411894299, 533586.447522787 4206932.160906503, 533578.2788726341 4206888.377870152)"
221,77,78,residential,1.0,1900.0,20.0,1.4746304000000001,13.184,"LINESTRING (531317.4646819783 4207163.539842591, 531306.5596343086 4207170.965268979)"
222,77,37,residential,1.0,1900.0,20.0,36.845067750000005,329.415,"LINESTRING (531317.4646819783 4207163.539842591, 531597.8369440539 4206990.088353602)"
223,77,1,service,1.0,1900.0,20.0,6.94890495,62.127,"LINESTRING (531317.4646819783 4207163.539842591, 531324.5964907336 4207180.898278879, 531323.9571349415 4207191.957986272, 531320.0114205268 4207204.491803516, 531303.0006745856 4207213.147607606)"
224,78,11,residential,1.0,1900.0,20.0,6.7154739999999995,60.04,"LINESTRING (531306.5596343086 4207170.965268979, 531255.3832983396 4207202.457851422)"
225,78,77,residential,1.0,1900.0,20.0,1.4746304000000001,13.184,"LINESTRING (531306.5596343086 4207170.965268979, 531317.4646819783 4207163.539842591)"
226,78,1,residential,1.0,1900.0,20.0,4.832367400000001,43.204,"LINESTRING (531306.5596343086 4207170.965268979, 531303.6373733964 4207182.160467822, 531300.8410550634 4207194.854035669, 531300.9001966675 4207204.618254644, 531303.0006745856 4207213.147607606)"
227,79,50,track,1.0,1900.0,20.0,80.5087352,719.792,"LINESTRING (531541.0598399146 4206036.449063639, 531528.8501981737 4206037.955297683, 531509.9843263736 4206035.219613286, 531502.5325480844 4206016.428507955, 531482.0150247827 4205963.823669069, 531470.9396002615 4205905.618775334, 531463.477271252 4205884.952543925, 531469.1820359384 4205871.83753001, 531478.6605739401 4205856.861931353, 531481.5828931887 4205841.273022654, 531480.4718687596 4205833.390990259, 531476.5088055494 4205813.736820569, 531473.728745884 4205806.070268552, 531470.9303050268 4205803.174679243, 531460.327616198 4205797.697090891, 531419.9360008871 4205798.65121296, 531412.3959874801 4205795.848366498, 531399.5254085728 4205786.478741103, 531394.0516407097 4205771.478887293, 531389.4328308029 4205739.617280302, 531376.6038897743 4205719.374339747, 531366.1684739693 4205693.149080854, 531368.0164691654 4205669.190066034, 531371.6439561256 4205661.991968864, 531378.2455755486 4205657.690103019, 531404.7991529468 4205647.917189726, 531418.3545111077 4205639.092961968, 531424.5397868685 4205628.908959453, 531428.4631751933 4205613.279505642, 531427.2954158199 4205597.297609117, 531423.4765573537 4205585.743685836, 531420.1682820059 4205578.407987367, 531406.8119245523 4205558.273932451, 531402.729187991 4205546.829960031, 531406.47654237 4205531.310775368, 531408.2066058199 4205515.229067864, 531399.9353721194 4205497.000795075, 531392.3324183028 4205487.651432936, 531389.7584549846 4205471.997006368)"
228,79,80,track,1.0,1900.0,20.0,20.97042095,187.487,"LINESTRING (531541.0598399146 4206036.449063639, 531548.6860979013 4206039.585228475, 531579.6899712132 4206059.343917426, 531606.0744381389 4206070.319464378, 531618.7657349519 4206080.465412502, 531638.9449638086 4206084.094070111, 531663.2677627765 4206083.300662449, 531714.1488448073 4206098.410271958)"
229,79,81,path,1.0,1900.0,20.0,26.29380985,235.081,"LINESTRING (531541.0598399146 4206036.449063639, 531548.1792626301 4206020.776518877, 531551.4105370799 4206002.503729672, 531555.8319492189 4205989.794348323, 531566.9465079251 4205980.872176534, 531581.3566358048 4205980.228851973, 531600.8885794036 4205983.300138927, 531624.6439102319 4205986.287960043, 531642.7793980488 4205998.540958349, 531668.8395710408 4206027.523333852, 531706.6611283162 4206064.129610525)"
230,80,79,track,1.0,1900.0,20.0,20.97042095,187.487,"LINESTRING (531714.1488448073 4206098.410271958, 531663.2677627765 4206083.300662449, 531638.9449638086 4206084.094070111, 531618.7657349519 4206080.465412502, 531606.0744381389 4206070.319464378, 531579.6899712132 4206059.343917426, 531548.6860979013 4206039.585228475, 531541.0598399146 4206036.449063639)"
231,80,81,residential,1.0,1900.0,20.0,4.052101800000001,36.228,"LINESTRING (531714.1488448073 4206098.410271958, 531715.6382204583 4206085.656306003, 531706.6611283162 4206064.129610525)"
232,80,25,residential,1.0,1900.0,20.0,27.321040250000006,244.26500000000004,"LINESTRING (531714.1488448073 4206098.410271958, 531704.5195676186 4206109.202041448, 531687.5064088249 4206147.215563589, 531654.7466097679 4206184.258269336, 531620.7846854144 4206228.009189929, 531602.4006277896 4206227.938055422, 531597.1681324597 4206230.181284978, 531569.8537565636 4206241.870134991, 531549.0008867882 4206262.726662656)"
233,81,28,residential,1.0,1900.0,20.0,14.935666050000002,133.53300000000002,"LINESTRING (531706.6611283162 4206064.129610525, 531716.0715222376 4206041.886508397, 531737.3430886283 4206015.206928954, 531796.9606603468 4205969.315019035)"
234,81,80,residential,1.0,1900.0,20.0,4.052101800000001,36.228,"LINESTRING (531706.6611283162 4206064.129610525, 531715.6382204583 4206085.656306003, 531714.1488448073 4206098.410271958)"
235,81,79,path,1.0,1900.0,20.0,26.29380985,235.081,"LINESTRING (531706.6611283162 4206064.129610525, 531668.8395710408 4206027.523333852, 531642.7793980488 4205998.540958349, 531624.6439102319 4205986.287960043, 531600.8885794036 4205983.300138927, 531581.3566358048 4205980.228851973, 531566.9465079251 4205980.872176534, 531555.8319492189 4205989.794348323, 531551.4105370799 4206002.503729672, 531548.1792626301 4206020.776518877, 531541.0598399146 4206036.449063639)"
236,82,27,residential,1.0,1900.0,20.0,9.508032949999999,85.00699999999999,"LINESTRING (531610.5306372344 4206765.598958943, 531654.031035296 4206769.950399163, 531675.3632667818 4206788.218526726, 531672.4072786624 4206801.155447482)"
237,83,56,residential,1.0,1900.0,20.0,18.6825292,167.03199999999998,"LINESTRING (531292.884377557 4206904.744280071, 531296.0496299959 4206889.722085388, 531302.8684757233 4206867.413093612, 531314.5160085851 4206822.132867394, 531280.7635814446 4206748.152301063)"
238,84,2,residential,1.0,1900.0,20.0,111.9247158,1000.668,"LINESTRING (531888.6943326526 4205811.274155212, 531903.5255228624 4205878.270786135, 531918.5810864327 4205901.252749108, 531949.0549882107 4205894.792261386, 531977.4468134574 4205895.391528678, 531997.8103392372 4205903.604203705, 532017.0526374555 4205902.181699917, 532056.8429511656 4205922.353881511, 532059.0754270599 4205944.120788232, 532073.3013662256 4205977.008013065, 532079.7284424504 4205990.358863831, 532073.5669040575 4206001.063960303, 532059.2702616698 4206006.344754334, 532043.6592621142 4206019.919804278, 532029.6974186017 4206042.832610507, 532018.9690184407 4206062.884393862, 532015.7751409927 4206080.31390369, 532018.4641693297 4206102.093688462, 532059.5170088493 4206122.459469793, 532075.3068606483 4206139.319938769, 532077.2169805667 4206142.53401985, 532078.0158939555 4206144.778435198, 532079.0676487128 4206149.708939554, 532079.0596990996 4206153.969556792, 532067.2969700549 4206193.733813845, 532062.931559715 4206191.996887298, 532062.7490688596 4206202.703269959, 532060.1603411688 4206204.623717221, 532094.8836925826 4206229.158926156, 532127.3096544454 4206317.661567435, 532134.1667620779 4206342.120700933, 532146.5571031831 4206359.311906811, 532198.6243458523 4206362.390677623, 532228.0070487538 4206360.653599745, 532241.508191386 4206361.050831386, 532249.0147737976 4206352.104245882, 532263.8918288812 4206335.342293215, 532278.0981491205 4206332.813172531, 532285.8246784963 4206334.874170651, 532271.7989124699 4206360.593470694, 532240.008535726 4206385.11093255)"
239,84,66,residential,1.0,1900.0,20.0,21.736929000000003,194.34,"LINESTRING (531888.6943326526 4205811.274155212, 531893.664159053 4205811.182598407, 531928.9085901972 4205828.751167982, 531964.6695017855 4205824.230907671, 532005.9945647755 4205806.872991492, 532065.051060294 4205770.489608589)"
240,84,28,residential,1.0,1900.0,20.0,23.6844612,211.752,"LINESTRING (531888.6943326526 4205811.274155212, 531879.299074062 4205811.448306446, 531878.3663172448 4205816.481992518, 531876.1599447377 4205828.400972142, 531865.548279661 4205856.819359396, 531821.1720638508 4205879.991199003, 531797.6580623921 4205893.89099336, 531805.6625117719 4205932.955873777, 531796.9606603468 4205969.315019035)"
241,85,29,residential,1.0,1900.0,20.0,17.4857342,156.332,"LINESTRING (531904.3568291311 4205962.177690976, 531855.2922037322 4205942.680196038, 531846.7204013856 4205947.872728979, 531825.4839884199 4205960.882591085, 531803.7048954627 4205980.248077965, 531793.2422188238 4205999.824081689, 531780.3697145551 4206011.457490889)"
242,86,105,residential,1.0,1900.0,20.0,4.652065200000001,41.592,"LINESTRING (531787.1030503334 4206814.882236736, 531820.3496636905 4206789.858309751)"
243,86,36,residential,1.0,1900.0,20.0,5.4934009,49.114,"LINESTRING (531787.1030503334 4206814.882236736, 531785.543132243 4206832.229443985, 531797.3067512517 4206861.567208637)"
244,86,69,residential,1.0,1900.0,20.0,6.1972729499999994,55.407,"LINESTRING (531787.1030503334 4206814.882236736, 531789.8539357187 4206802.810001934, 531801.0139863936 4206786.498756289, 531806.1017500574 4206774.002903146, 531807.3681992423 4206764.399178862)"
245,87,21,residential,1.0,1900.0,20.0,37.4042059,334.414,"LINESTRING (531917.8645969743 4206059.936839973, 531919.6357847175 4206074.01277112, 531910.8089705118 4206115.297691912, 531911.6670451569 4206129.381151528, 531922.7250419467 4206146.222841621, 531927.1204341429 4206174.00079969, 531939.8297655601 4206199.603268676, 531941.6298129014 4206217.507247205, 531947.6652364439 4206238.96723288, 531955.9331971832 4206268.746440142, 531962.1021434501 4206289.718761904, 531968.089609827 4206312.18826356, 531971.1513423502 4206339.694745678, 531974.7522407697 4206381.9713726)"
246,88,33,residential,1.0,1900.0,20.0,5.50201335,49.191,"LINESTRING (532085.85399682 4206679.543004912, 532050.8742622688 4206714.123335575)"
247,88,20,residential,1.0,1900.0,20.0,22.91057105,204.833,"LINESTRING (532085.85399682 4206679.543004912, 532116.9095522779 4206640.553595767, 532161.1814143509 4206614.076514943, 532201.8334058296 4206606.21465881, 532263.6822565489 4206612.916257893)"
248,88,16,service,1.0,1900.0,20.0,6.32053165,56.509,"LINESTRING (532085.85399682 4206679.543004912, 532068.1346889723 4206662.464102129, 532046.0842776722 4206639.421087239)"
249,89,36,service,1.0,1900.0,20.0,26.3941393,235.978,"LINESTRING (531980.477228684 4206715.888981204, 531945.0804343642 4206740.537702738, 531917.2631864779 4206759.901470542, 531889.0498982788 4206779.552267754, 531837.8508141285 4206815.667942054, 531805.8242094301 4206845.278968261, 531797.3067512517 4206861.567208637)"
250,90,107,residential,1.0,1900.0,20.0,4.6439001499999994,41.519,"LINESTRING (531860.3250718982 4206752.578101004, 531858.2189938368 4206761.357479773, 531832.2624830961 4206780.895224039)"
251,90,102,residential,1.0,1900.0,20.0,11.588331099999998,103.60599999999998,"LINESTRING (531860.3250718982 4206752.578101004, 531867.4020022169 4206723.047439943, 531872.298679491 4206698.811901261, 531898.1333069091 4206676.855000024, 531911.760523421 4206671.815416272)"
252,90,106,residential,1.0,1900.0,20.0,4.30879755,38.523,"LINESTRING (531860.3250718982 4206752.578101004, 531826.8372862941 4206760.569417792, 531822.751933381 4206761.374563709)"
253,91,6,service,1.0,1900.0,20.0,9.1663312,81.952,"LINESTRING (532461.0766047393 4206532.257672497, 532420.5771465244 4206539.131354423, 532405.4401064494 4206526.278239271, 532384.9078051893 4206521.270435789)"
254,92,93,residential,1.0,1900.0,20.0,4.8972404,43.784,"LINESTRING (532487.6439581491 4206858.580722801, 532450.5658258803 4206881.933508662)"
255,92,93,unclassified,1.0,1900.0,20.0,7.258953150000001,64.899,"LINESTRING (532487.6439581491 4206858.580722801, 532481.8562696169 4206850.358162632, 532467.3241543731 4206848.924549423, 532459.9147379524 4206855.563470175, 532451.3865127335 4206863.185448118, 532451.8153732952 4206872.351998786, 532450.5658258803 4206881.933508662)"
256,92,52,"['track', 'residential']",1.0,1900.0,20.0,48.42679970000002,432.9620000000001,"LINESTRING (532487.6439581491 4206858.580722801, 532548.7753337632 4206820.089854812, 532607.5519709553 4206775.642875255, 532626.7464232733 4206759.342627055, 532636.4003349137 4206740.308103153, 532640.9514103187 4206684.493952334, 532651.5909683587 4206682.461624086, 532685.7046815827 4206682.886537996, 532705.2823977177 4206674.010866675, 532716.1079288239 4206658.431814401, 532714.5091937114 4206617.017169664, 532721.0559098419 4206604.494430656, 532748.4151564483 4206599.256058198, 532758.7951666029 4206587.547590361)"
257,93,92,residential,1.0,1900.0,20.0,4.8972404,43.784,"LINESTRING (532450.5658258803 4206881.933508662, 532487.6439581491 4206858.580722801)"
258,93,92,unclassified,1.0,1900.0,20.0,7.258953150000001,64.899,"LINESTRING (532450.5658258803 4206881.933508662, 532451.8153732952 4206872.351998786, 532451.3865127335 4206863.185448118, 532459.9147379524 4206855.563470175, 532467.3241543731 4206848.924549423, 532481.8562696169 4206850.358162632, 532487.6439581491 4206858.580722801)"
259,93,109,residential,1.0,1900.0,20.0,63.85594795000001,570.907,"LINESTRING (532450.5658258803 4206881.933508662, 532426.9795763218 4206896.785416638, 532365.315086032 4206928.318225228, 532324.1758796069 4206955.394657801, 532283.0540060682 4206978.155232091, 532242.0811480117 4206994.359185898, 532185.1166796482 4206902.863313811, 532161.7213165389 4206880.524777532, 532101.3568732239 4206871.888057317, 532061.2595593048 4206866.282701987, 532027.1821465135 4206836.646210781, 532024.2317917427 4206789.789656359)"
260,94,95,track,1.0,1900.0,20.0,34.899325149999996,312.01899999999995,"LINESTRING (531477.9025342505 4205292.368400216, 531488.4621018424 4205286.417556186, 531510.7432731378 4205269.194589728, 531542.683028351 4205252.008957086, 531564.0032710002 4205233.561930069, 531582.3686880181 4205207.225793585, 531595.9485579489 4205192.29947318, 531623.4963830273 4205175.651945726, 531642.920681609 4205170.734193934, 531683.2327931876 4205168.449384913, 531719.4890867964 4205170.476244502, 531730.8882728943 4205174.514845527, 531743.7986352524 4205180.578698157)"
261,94,50,track,1.0,1900.0,20.0,25.53479575,228.295,"LINESTRING (531477.9025342505 4205292.368400216, 531459.6068377302 4205300.730464562, 531436.7470868608 4205308.631194645, 531430.756369435 4205313.822996866, 531429.2496236222 4205317.478688997, 531429.012143013 4205333.566128171, 531426.7880393657 4205341.102457468, 531424.5801525584 4205344.422591767, 531405.5570432943 4205359.328274177, 531399.371592016 4205369.512287979, 531401.0513409391 4205389.379537012, 531408.2183046956 4205420.807108483, 531407.8934896179 4205436.783260545, 531402.0409685129 4205451.73958201, 531389.7584549846 4205471.997006368)"
262,95,51,track,1.0,1900.0,20.0,16.0565149,143.554,"LINESTRING (531743.7986352524 4205180.578698157, 531749.6001569589 4205194.7811783, 531753.3486164359 4205201.785854969, 531757.0634397861 4205217.444828933, 531764.8942866139 4205235.893657171, 531779.3069792613 4205255.255719247, 531787.9668186308 4205263.721917731, 531805.4014519014 4205273.664675962, 531813.88520452 4205282.241171519, 531827.464599355 4205290.060840645)"
263,95,94,track,1.0,1900.0,20.0,34.899325149999996,312.01899999999995,"LINESTRING (531743.7986352524 4205180.578698157, 531730.8882728943 4205174.514845527, 531719.4890867964 4205170.476244502, 531683.2327931876 4205168.449384913, 531642.920681609 4205170.734193934, 531623.4963830273 4205175.651945726, 531595.9485579489 4205192.29947318, 531582.3686880181 4205207.225793585, 531564.0032710002 4205233.561930069, 531542.683028351 4205252.008957086, 531510.7432731378 4205269.194589728, 531488.4621018424 4205286.417556186, 531477.9025342505 4205292.368400216)"
264,96,53,track,1.0,1900.0,20.0,45.434924050000006,406.213,"LINESTRING (533570.1016049293 4206622.374736393, 533532.749426355 4206655.851682191, 533506.0058926961 4206669.278412496, 533473.1394809778 4206677.24335778, 533456.1925156181 4206678.061567321, 533421.4415859967 4206674.590670548, 533406.5160439204 4206674.86248067, 533390.2555222509 4206679.567047581, 533371.8749336336 4206687.480670283, 533335.3663640721 4206705.971981646, 533320.0720770988 4206710.569675966, 533261.7463598477 4206718.653565801, 533245.8344570108 4206724.02556616, 533196.1670966885 4206751.040743575)"
