eid,nid_s,nid_e,type,lanes,capacity,maxmph,fft,length,geometry
514,201,71,tertiary,1,1900.0,25.0,994.4717881782653,11113.900180803144,"LINESTRING (531806.2837994011 4198834.481823208, 531811.9250646997 4198839.074981214, 531815.9390671967 4198846.33578475, 531816.9656544748 4198860.29762937, 531818.2693977554 4198870.776634062, 531821.2008514316 4198880.729388387, 531822.2451519134 4198890.131144471, 531819.7662286023 4198901.660603519, 531814.5910893376 4198915.065789066, 531809.4393700731 4198924.709769899, 531797.2478942797 4198939.163966951, 531780.7284275121 4198957.085307555, 531777.7694746688 4198965.528430322, 531776.055464493 4198981.498981681, 531775.7142791257 4198999.216817448, 531773.5077267059 4199015.307507587, 531772.4169064907 4199063.157214804, 531772.993682381 4199095.668621287, 531783.8421910665 4199130.549887274, 531784.3224489621 4199142.645606757, 531781.2181416794 4199150.067400299, 531778.2202323508 4199152.71863699, 531759.9080309328 4199161.745746746, 531755.8397708518 4199168.498095621, 531764.6810393704 4199199.821068876, 531767.998988386 4199227.90499916, 531764.3589316906 4199260.17815452, 531753.4318671621 4199290.869721507, 531753.0489721855 4199298.96779386, 531753.1884850952 4199299.245716766, 531762.0718339967 4199306.103757418, 531789.9074780915 4199310.982712906, 531831.2866781546 4199335.442084349, 531840.8357745778 4199342.802086748, 531848.7967609859 4199351.820218148, 531855.8583264407 4199366.160596563, 531857.8330666582 4199378.040232467, 531858.5146052295 4199406.11395679, 531861.0169642058 4199417.884693643, 531866.1592057927 4199428.667125681, 531875.2675314117 4199436.358314307, 531882.9924501927 4199438.274578929, 531894.3419483199 4199434.546367438, 531903.4229245156 4199426.704079125, 531923.3794859855 4199401.484579928, 531931.9359211801 4199392.974561533, 531942.1536241226 4199386.579134814, 531957.8931179962 4199383.755754653, 531990.0425524642 4199386.433168789, 532005.2240554584 4199391.485354425, 532019.8444793371 4199405.189699668, 532041.4346941165 4199434.121879135, 532047.3887759402 4199439.470911632, 532054.7582755919 4199442.384524098, 532066.3679711163 4199439.545191831, 532089.1023835525 4199423.102245879, 532100.8861118013 4199420.707455677, 532113.0095603394 4199421.309742429, 532144.260524628 4199428.977121898, 532172.2773740016 4199432.304754203, 532186.1293372668 4199440.236830737, 532203.1082345091 4199457.39031598, 532210.4514634667 4199466.961140779, 532214.976403848 4199478.185181043, 532215.456869659 4199490.059032935, 532202.9884040498 4199532.50497009, 532203.5567484669 4199544.379167668, 532209.3148262693 4199554.831384481, 532220.3697062014 4199558.980123794, 532251.5929574689 4199551.225353095, 532267.6727735525 4199551.177732962, 532278.7254415869 4199555.881307226, 532287.038950451 4199564.457451172, 532293.1312937394 4199579.238210745, 532296.5683987616 4199598.890434414, 532296.0340591549 4199622.965117223, 532294.6850021847 4199630.837457286, 532288.914704871 4199645.793355484, 532276.9895525953 4199661.834529542, 532261.4747034132 4199674.643944601, 532253.6185007491 4199683.822097988, 532244.8491396386 4199701.76194735, 532239.3089163111 4199725.262164682, 532230.4342871628 4199747.63973414, 532216.0365605884 4199766.888903218, 532182.2492792684 4199801.262440701, 532175.5320107081 4199811.33276822, 532168.2539996256 4199829.944277461, 532165.8350484881 4199841.806744638, 532163.6164570886 4199869.758181015, 532165.2553073303 4199877.531325827, 532168.9175941132 4199884.646700871, 532174.9599952978 4199889.774274357, 532182.7735874895 4199891.358316881, 532210.4701426661 4199886.36336353, 532218.4633868434 4199886.949569837, 532229.9593045503 4199890.545298263, 532236.7959159907 4199894.788419455, 532244.579762494 4199903.917207479, 532247.5377639976 4199911.362704783, 532250.1993796484 4199927.128510872, 532249.2577990013 4199943.102034821, 532243.4877974069 4199958.057970749, 532236.3325853861 4199967.793667113, 532207.141863407 4199995.30611444, 532200.494679369 4200009.925772193, 532185.6402824394 4200033.722275586, 532182.6815462663 4200048.800257066, 532179.459677144 4200063.766252899, 532178.6061065338 4200079.740132828, 532173.1873298305 4200094.808452596, 532141.2699669792 4200145.610556796, 532120.6142549117 4200170.161083427, 532104.8844034239 4200193.288582739, 532100.7115231745 4200204.367526881, 532100.5201360403 4200208.361085633, 532103.5664476936 4200215.695927365, 532112.321361039 4200223.607919092, 532135.5811288536 4200229.468720215, 532215.8065472617 4200227.010109669, 532223.2858540621 4200224.15475767, 532233.0656528784 4200217.203204508, 532271.4459247433 4200176.301736939, 532289.8696999624 4200160.840935409, 532297.2621105533 4200157.763401824, 532309.2153072639 4200156.701022304, 532324.2185868931 4200161.975022478, 532338.92582051 4200175.458406912, 532345.2991575238 4200185.691258483, 532350.2641098869 4200196.584269823, 532352.39783799 4200212.458986281, 532346.9463650137 4200235.73759343, 532330.8286099241 4200267.961284383, 532320.5341134017 4200293.994617434, 532318.3069985858 4200301.752542354, 532318.947185521 4200317.621358031, 532323.8237946978 4200328.624960345, 532328.8949559584 4200334.858351666, 532365.8257848105 4200371.618753658, 532370.7910323496 4200382.400829865, 532370.672008226 4200390.278028715, 532367.3923500202 4200397.587968484, 532362.1846868732 4200403.669805706, 532351.620433628 4200409.064763065, 532335.7101226812 4200411.110028649, 532295.5642117489 4200409.842065419, 532283.867950647 4200412.680724363, 532273.040630989 4200417.963792432, 532266.3250584789 4200427.70119901, 532262.9811922834 4200451.321030821, 532259.6142363799 4200458.519716363, 532251.408666474 4200467.363640739, 532227.8034880869 4200482.471275823, 532220.73747437 4200491.985434413, 532219.2850363447 4200503.851700054, 532224.6079468196 4200535.383325092, 532223.522661096 4200543.25672409, 532217.3326292732 4200553.440051919, 532207.5541159669 4200560.169722723, 532187.8589698653 4200564.086589686, 532176.5965676759 4200568.369496112, 532167.4291609905 4200576.100193872, 532154.6296542956 4200591.472401842, 532147.9352908556 4200595.884240198, 532136.4994245773 4200599.611754912, 532116.548251259 4200601.641585109, 532108.9823432397 4200604.274787192, 532104.3021280484 4200610.358855945, 532103.5460840843 4200646.304695916, 532099.7235363993 4200657.717879166, 532090.6045511131 4200675.545584935, 532069.8633262849 4200699.87400541, 532044.6016832116 4200711.979943909, 532013.4696064163 4200720.06869368, 531993.7027104736 4200719.991432444, 531982.7015825295 4200724.941343485, 531970.1004739726 4200734.656005269, 531937.2815248718 4200769.811014304, 531925.1834056388 4200785.741080699, 531909.8927998875 4200809.314486792, 531906.7015705472 4200816.624955481, 531905.1617884918 4200828.490937992, 531917.5224463168 4200857.830735393, 531919.2019818072 4200877.697891082, 531917.2952034604 4200893.556754177, 531913.8239982906 4200905.082348116, 531906.8106435622 4200923.806092333, 531892.204114562 4200952.264137421, 531889.7144598474 4200959.910205968, 531889.3323494643 4200967.786390027, 531892.3785569818 4200975.121162132, 531895.5320764731 4200977.463462467, 531897.146657896 4200977.946851011, 531907.041737198 4200977.175449186, 531916.6459691327 4200969.88997639, 531954.7368041759 4200934.311642729, 531976.7679705546 4200916.867061888, 531993.8522404614 4200906.393255347, 532011.9842533977 4200897.58787771, 532030.4638000571 4200889.78247782, 532045.8559881917 4200885.182676037, 532057.8028678853 4200885.451350613, 532072.8032199517 4200891.168707157, 532084.6565822002 4200892.87944554, 532118.7011028094 4200881.251893423, 532126.6951212717 4200881.394209844, 532134.3294539922 4200883.643232169, 532141.1657118211 4200887.775332211, 532164.5355710139 4200909.835830711, 532197.8495254322 4200949.909910253, 532204.4203974257 4200954.484833328, 532212.1438019692 4200956.401420121, 532227.1871920691 4200951.134867803, 532252.9121274936 4200932.81794001, 532284.1989274283 4200907.643925276, 532298.2857320212 4200899.932761282, 532317.892713832 4200895.90486342, 532329.8360650443 4200897.061546761, 532341.507964287 4200900.214332425, 532355.5338368182 4200907.925517201, 532370.1513689561 4200921.519584078, 532387.722825445 4200943.446851285, 532402.3872176688 4200967.359809709, 532413.2344848403 4200979.052831627, 532423.9310888724 4200984.420939412, 532451.5818486006 4200990.07815046, 532466.8483718351 4200995.020616801, 532477.3674584631 4201000.831903935, 532488.3024239653 4201012.525375164, 532494.5694271054 4201027.196070082, 532507.9152755261 4201073.294635865, 532532.3897661985 4201126.471876964, 532544.6958432302 4201175.473356395, 532557.526800686 4201211.750608445, 532559.3224394295 4201226.314816564, 532556.7994285581 4201239.996414615, 532552.171977031 4201254.901226841, 532536.2337906141 4201286.437357118, 532535.060446682 4201294.310375688, 532536.0832710714 4201302.192122455, 532543.8283394617 4201320.641149949, 532562.5055641547 4201351.338522198, 532570.8164822322 4201360.02593962, 532593.0612833473 4201377.201279111, 532600.9130124742 4201390.87979775, 532600.4101005462 4201406.855068757, 532594.9913877253 4201421.923139406, 532586.5038593201 4201435.536604631, 532570.7075442552 4201453.55912778, 532559.1344757299 4201469.934177917, 532516.1525684831 4201564.628410135, 532475.8578706639 4201624.383239084, 532464.8307872039 4201636.100550011, 532442.8883254392 4201653.544179955, 532431.8617685108 4201665.150583855, 532425.0582866588 4201675.109429923, 532412.4857602005 4201704.440076419, 532406.3545424313 4201715.455656653, 532342.286822097 4201791.837727802, 532337.3244278275 4201798.319987059, 532333.3872394188 4201805.449828199, 532329.8796460178 4201812.79217932, 532327.768556271 4201820.184428544, 532326.5642498547 4201827.069874125, 532327.1941416098 4201832.165119655, 532328.760803998 4201835.832767059, 532333.0366919753 4201838.568012649, 532338.8984506716 4201840.111229789, 532344.7758809979 4201839.912545718, 532353.2559467901 4201839.080623136, 532362.8329250853 4201836.311362742, 532411.963827969 4201809.533002694, 532441.7899646055 4201797.557245146, 532461.3957533365 4201793.307792339, 532485.4735413135 4201791.073293115, 532497.5051656006 4201791.786771357, 532509.1766012299 4201794.717903728, 532520.0490737763 4201799.753992232, 532533.1881910103 4201809.126284515, 532547.3623830886 4201823.27370824, 532557.1502237634 4201835.961315859, 532572.6930990025 4201859.323358101, 532581.6695151287 4201877.222575884, 532587.1661799001 4201908.644261712, 532587.4935175134 4201936.716769521, 532585.3225807189 4201952.463506861, 532580.2388031004 4201971.749158536, 532570.3834467985 4201998.116841893, 532561.0022495748 4202015.721105972, 532542.8222011782 4202037.06280796, 532524.4471528085 4202063.285724674, 532512.4548514014 4202096.967911872, 532498.6546550015 4202121.433806478, 532464.6401821309 4202170.894989088, 532434.013206839 4202207.942954789, 532406.7770632685 4202231.690050969, 532369.4407726461 4202255.175378495, 532365.1982758212 4202261.815805181, 532365.2544915188 4202269.804673008, 532370.2378764946 4202275.704912011, 532377.4263829284 4202279.283855574, 532389.3668219064 4202280.662541295, 532401.3191280441 4202279.045549211, 532412.4045128605 4202274.540352432, 532435.21966187 4202258.098678393, 532453.0000370989 4202248.738121007, 532516.8672601241 4202224.359955188, 532532.1155445027 4202211.217092998, 532543.0541238806 4202199.49951644, 532577.7504405376 4202155.367132457, 532592.0362754846 4202141.332923237, 532643.7511036606 4202102.92722834, 532660.3256176593 4202094.327888019, 532664.0753670306 4202092.378976234, 532679.4000048084 4202084.429311567, 532696.9454759927 4202068.078277973, 532713.5500937527 4202045.399176701, 532721.5292747279 4202027.012805213, 532728.8399725972 4202000.080356187, 532733.0560050996 4201956.27062071, 532739.439094294 4201941.650300889, 532759.391782562 4201916.543711415, 532765.7571665302 4201906.361477313, 532771.1763318904 4201891.182556991, 532776.6768984577 4201855.699495864, 532786.1643762327 4201833.657767926, 532813.7292442289 4201794.268818499, 532834.6161722108 4201755.407939005, 532844.6800454598 4201743.021535817, 532854.8955626269 4201736.627236027, 532866.5892500282 4201734.011298762, 532878.4412324071 4201735.723195801, 532892.995783263 4201742.549825258, 532923.2212948721 4201762.531996209, 532932.4133990901 4201770.335710648, 532941.5840327994 4201783.46511228, 532945.7387395065 4201798.793402498, 532945.4104016154 4201814.880324138, 532941.7298047474 4201834.504263415, 532931.0519726098 4201859.736483762, 532926.1210340346 4201871.388945763, 532923.7826812152 4201884.915855949, 532925.3075203602 4201898.902119562, 532933.4398344648 4201929.890839715, 532946.4515378478 4201992.520936588, 532946.7385212986 4202008.499386315, 532941.3743131696 4202031.778017482, 532941.2377547082 4202043.871392854, 532951.6567833506 4202074.092669316, 532955.6021009621 4202097.741638748, 532953.6774608806 4202117.594557689, 532946.3996478517 4202136.205439323, 532946.3509189908 4202148.299170152, 532959.9551874766 4202172.76370568, 532962.4720546496 4202180.318677368, 532963.0547106222 4202188.309673645, 532956.851288771 4202223.678849116, 532948.7843716972 4202241.953692966, 532929.3785553876 4202262.180078501, 532913.7801594021 4202274.876984153, 532890.8327444904 4202286.845375358, 532883.6405619856 4202290.788609448, 532878.3062711094 4202295.793371192, 532874.2940267513 4202301.86859998, 532872.0949052655 4202309.215982542, 532871.0374703691 4202318.798116018, 532872.8078331571 4202339.44257419, 532873.9723782671 4202344.728637613, 532881.7335118919 4202358.739955073, 532895.4647308304 4202373.440995372, 532899.7414194068 4202380.22634929, 532903.5780327844 4202387.231843275, 532905.0395242806 4202395.115417419, 532903.7459841174 4202410.976566928, 532894.4170951652 4202437.345998972, 532894.1836948114 4202445.145092142, 532896.5440403386 4202452.299985189, 532914.2705408956 4202473.807476218, 532919.283446833 4202480.973044918, 532922.7331500292 4202490.251540288, 532922.937239326 4202498.462921487, 532920.7807902113 4202506.121134622, 532916.7739308721 4202510.876018698, 532910.9214982511 4202515.889771091, 532898.3368816815 4202519.722545495, 532873.1983275068 4202521.951553135, 532851.4757108589 4202528.765634145, 532843.3216947481 4202533.870054041, 532839.5840135547 4202539.413825826, 532835.9217874684 4202550.228194009, 532834.1711641584 4202559.65221896, 532833.1644357786 4202563.187597092, 532829.7326691549 4202566.924058452, 532822.7627130223 4202572.465967443, 532798.7707421854 4202577.939643726, 532792.1015236663 4202580.775518203, 532786.9567308568 4202584.582800932, 532781.966749797 4202589.211763024, 532780.0965281631 4202593.431600504, 532778.4735500634 4202599.516447787, 532778.4960696487 4202604.853402147, 532781.0839429136 4202612.231081518, 532785.8376075538 4202618.341472801, 532794.3252564217 4202624.189445544, 532821.1019978062 4202640.451625654, 532840.9605714728 4202647.166315786, 532862.3479216887 4202658.125618475, 532876.1673880406 4202672.605084615, 532904.7828958121 4202720.762980138, 532907.5466068262 4202732.424216406, 532907.4270661523 4202740.30143813, 532903.429113091 4202751.602625038, 532898.6603380434 4202758.018758518, 532876.0208398516 4202774.570807738, 532867.2921321382 4202782.857261962, 532849.6876429368 4202814.186431335, 532844.3933015887 4202820.267625928, 532835.0529822579 4202827.774984708, 532810.1440287024 4202840.878548826, 532798.7689838735 4202852.039258371, 532792.9299224637 4202862.556445304, 532792.338853604 4202878.531389945, 532795.97246428 4202885.74683837, 532803.8700434058 4202894.111107119, 532815.5411284522 4202896.709834315, 532831.1007658462 4202893.332685639, 532848.1824981766 4202882.749694002, 532878.6773213065 4202856.576165313, 532888.6297807081 4202849.737037608, 532903.5845532655 4202843.916616411, 532923.3597283278 4202840.667547247, 532939.3389991625 4202842.174249141, 532950.7412608075 4202846.10352964, 533005.1466579174 4202880.274581785, 533016.9964980015 4202882.097642621, 533024.7326819055 4202880.353602868, 533031.3387389838 4202875.720215037, 533033.740127538 4202872.65649419, 533054.6953758626 4202833.874070648, 533084.6620004819 4202786.507035675, 533092.0779566064 4202777.105966877, 533104.2412923956 4202766.61457242, 533132.7587716687 4202751.862204945, 533182.6234029299 4202736.197886902, 533202.4003084165 4202732.616635839, 533226.5507611756 4202733.491332809, 533241.6365404194 4202738.767418149, 533251.0037963104 4202746.350319161, 533261.7388634392 4202763.147939624, 533272.7003486642 4202789.044691473, 533281.6053275957 4202802.284383493, 533298.0460682889 4202819.881937152, 533350.6302411509 4202869.581395159, 533373.7045303017 4202897.302924914, 533385.9431980663 4202926.478180328, 533385.8595777706 4202974.909107517, 533388.7986223003 4202986.460279614, 533392.9867464609 4202993.245543014, 533398.7612155079 4202998.705839488, 533426.2712959406 4203015.461221362, 533437.7314145227 4203026.603410948, 533448.113049028 4203043.732706831, 533458.7217907673 4203069.739239695, 533466.9217197057 4203083.420076481, 533476.5536688922 4203090.560513183, 533484.2733966411 4203092.811173823, 533492.3526129586 4203093.066146857, 533503.9576603236 4203090.228860677, 533518.1288221924 4203082.742047165, 533531.1901104935 4203067.483951609, 533539.2616815768 4203054.624213496, 533560.4437482599 4203035.94879479, 533567.1743961284 4203033.102702396, 533576.6277532192 4203032.398098256, 533582.8053216572 4203035.90739553, 533601.4893354728 4203048.078051761, 533618.2113326162 4203063.203153914, 533626.095658719 4203068.139704241, 533634.4973196718 4203071.147794389, 533641.8267311456 4203072.198699519, 533652.7026887087 4203073.674725268, 533672.289774658 4203075.519469667, 533682.2051917617 4203073.507635587, 533691.5516088584 4203071.038560402, 533702.0547972952 4203062.804667399, 533715.3447135029 4203053.960928985, 533719.7181353236 4203051.948497517, 533728.5089910259 4203047.901632235, 533738.054571198 4203046.132439221, 533749.1731343954 4203046.289244179, 533764.6018632316 4203051.245953713, 533772.1884347902 4203053.829198058, 533779.062724747 4203056.62032109, 533793.3607311794 4203061.017648936, 533804.9608585015 4203061.53157069, 533816.6592320257 4203059.527265441, 533826.2552264782 4203051.944408569, 533834.7419313531 4203042.88129141, 533847.9835948343 4203005.433698795, 533853.6478075443 4202995.027481742, 533862.1147375179 4202986.519079722, 533871.7081945991 4202981.699012876, 533920.4835892451 4202974.55592459, 533955.9066926317 4202967.934666741, 533967.9364759492 4202968.650318122, 533995.3127671471 4202975.088370644, 534007.2570163192 4202975.248955983, 534054.2893125099 4202964.903952566, 534118.3364723732 4202960.399740105, 534158.1447657689 4202955.350994209, 534170.3993328301 4202950.62005265, 534173.0124471233 4202949.532523121, 534185.7011267575 4202939.710640275, 534198.3256810918 4202924.229867848, 534206.6382809974 4202910.728255833, 534220.5757190189 4202896.362543447, 534234.3119897251 4202888.098469026, 534249.7003190262 4202883.835666982, 534269.7250383362 4202884.030459543, 534296.8346397982 4202891.245079442, 534308.8635805188 4202892.183135391, 534328.8910752689 4202891.712362104, 534352.707838755 4202888.261793314, 534380.7255183328 4202888.379463487, 534400.3825656971 4202892.456413131, 534419.414508429 4202898.971763777, 534435.3046561198 4202900.702924697, 534447.0841073365 4202898.311521073, 534461.6923567533 4202891.604850042, 534471.2088436473 4202884.321984789, 534488.2316105874 4202867.417785358, 534495.0996704453 4202863.3414453, 534502.9240330298 4202861.599172414, 534514.6857593722 4202863.424034353, 534539.1321959998 4202877.285452832, 534554.483189734 4202881.899367777, 534610.4101023769 4202887.017694333, 534638.5123309951 4202887.913281758, 534651.8340456894 4202886.383045251, 534666.4563050668 4202884.703004733, 534697.14845807 4202875.512970121, 534717.0093202277 4202872.934317762, 534724.9028251998 4202873.533675489, 534744.9307423086 4202875.049995254, 534776.9971482211 4202873.189046105, 534804.4265354442 4202867.092253369, 534857.5529631957 4202849.232918395, 534873.5361614964 4202849.744834885, 534892.4800089446 4202856.260913075, 534904.4182699135 4202857.865181307, 534960.3873882178 4202853.111190121, 535008.0539701267 4202859.195533249, 535021.7202852613 4202867.464596726, 535034.918890467 4202882.388911688, 535044.1082012056 4202890.084076926, 535077.4244659047 4202903.985105781, 535097.2158351636 4202917.606341755, 535125.5203835426 4202932.706566773, 535148.1092547127 4202949.335691842, 535192.8403699149 4202996.50582948)"
515,93,238,residential,1,1900.0,25.0,18.211349418856027,203.5242447346449,"LINESTRING (527830.6377192084 4195742.744641889, 527863.8557682923 4195681.290306062, 527855.6887591103 4195629.669972954, 527850.2685132703 4195605.297644001, 527840.2821141798 4195579.411965904, 527829.0498983625 4195570.897120858, 527815.9093192986 4195565.18289728)"
516,238,93,residential,1,1900.0,25.0,18.211349418856027,203.5242447346449,"LINESTRING (527815.9093192986 4195565.18289728, 527829.0498983625 4195570.897120858, 527840.2821141798 4195579.411965904, 527850.2685132703 4195605.297644001, 527855.6887591103 4195629.669972954, 527863.8557682923 4195681.290306062, 527830.6377192084 4195742.744641889)"
517,197,245,primary,1,1900.0,55.0,10.479543870978944,257.65530304150286,"LINESTRING (526362.5972577462 4198717.850827137, 526428.8883845309 4198674.82633827, 526494.6642603583 4198644.604598337, 526594.0446427882 4198606.20426442)"
518,245,197,primary,1,1900.0,55.0,10.479543870978944,257.65530304150286,"LINESTRING (526594.0446427882 4198606.20426442, 526494.6642603583 4198644.604598337, 526428.8883845309 4198674.82633827, 526362.5972577462 4198717.850827137)"
519,197,248,tertiary,1,1900.0,35.0,10.7442505935665,168.10405488369577,"LINESTRING (526362.5972577462 4198717.850827137, 526358.6190864339 4198697.944303475, 526392.2688637981 4198631.769806967, 526418.4043957943 4198563.285605125)"
520,248,197,tertiary,1,1900.0,35.0,10.7442505935665,168.10405488369577,"LINESTRING (526418.4043957943 4198563.285605125, 526392.2688637981 4198631.769806967, 526358.6190864339 4198697.944303475, 526362.5972577462 4198717.850827137)"
521,77,213,residential,1,1900.0,25.0,67.57543760298549,755.201582509896,"LINESTRING (525650.100120057 4196185.386815608, 526126.6379599165 4196369.207482462, 526257.0688179201 4196414.415424728, 526261.7619251851 4196422.873887363, 526261.73483165 4196431.328325585, 526259.670953774 4196441.751180929, 526243.537535575 4196473.15434587, 526225.9635192202 4196512.541462724)"
522,213,77,residential,1,1900.0,25.0,67.5754376029855,755.2015825098961,"LINESTRING (526225.9635192202 4196512.541462724, 526243.537535575 4196473.15434587, 526259.670953774 4196441.751180929, 526261.73483165 4196431.328325585, 526261.7619251851 4196422.873887363, 526257.0688179201 4196414.415424728, 526126.6379599165 4196369.207482462, 525650.100120057 4196185.386815608)"
523,213,204,residential,1,1900.0,25.0,5.0160642724519775,56.05793777885536,"LINESTRING (526225.9635192202 4196512.541462724, 526225.4555846044 4196525.687624193, 526230.584434898 4196543.545081096, 526238.0523528856 4196566.580381737)"
524,204,213,residential,1,1900.0,25.0,5.0160642724519775,56.05793777885536,"LINESTRING (526238.0523528856 4196566.580381737, 526230.584434898 4196543.545081096, 526225.4555846044 4196525.687624193, 526225.9635192202 4196512.541462724)"
525,204,209,residential,1,1900.0,25.0,6.226767109303409,69.58836733687313,"LINESTRING (526238.0523528856 4196566.580381737, 526239.0826845689 4196582.449786266, 526233.3662632483 4196602.624718007, 526223.3911671772 4196624.19511759, 526217.568661304 4196630.844696952)"
526,209,204,residential,1,1900.0,25.0,6.226767109303409,69.58836733687313,"LINESTRING (526217.568661304 4196630.844696952, 526223.3911671772 4196624.19511759, 526233.3662632483 4196602.624718007, 526239.0826845689 4196582.449786266, 526238.0523528856 4196566.580381737)"
527,171,73,unclassified,1,1900.0,35.0,311.56229652956836,4874.689485263698,"LINESTRING (522298.8724805859 4198512.272141575, 522308.4595241574 4198505.929603762, 522313.370005302 4198496.92259302, 522313.1071518224 4198486.958405981, 522306.6071154932 4198460.090374724, 522308.9563100555 4198446.127939984, 522332.0507709253 4198404.117931125, 522353.8514278536 4198375.807003794, 522390.6855880563 4198345.251592923, 522413.3195191877 4198327.283806734, 522443.47084648 4198307.983057167, 522490.4982075681 4198287.552630232, 522512.9846188134 4198269.041050376, 522564.6798188672 4198203.566360223, 522652.8682033931 4198146.081466292, 522716.7728965332 4198121.493935282, 522764.8934984464 4198106.759935905, 522813.1075287356 4198096.409073409, 522870.7168592606 4198088.969455976, 522914.5178250655 4198085.496979176, 522960.7088499308 4198088.422254948, 523155.6396749825 4198106.634271097, 523164.1383450003 4198109.543036727, 523169.3761449162 4198112.620113784, 523176.9985734294 4198117.723261035, 523179.0861697058 4198119.127158303, 523212.8167365572 4198158.799145112, 523242.9684443999 4198211.497961858, 523253.0963459791 4198250.293262132, 523274.7678081727 4198308.937355501, 523287.1937744409 4198330.619363469, 523305.7154405444 4198341.001637981, 523323.5012326781 4198338.211875845, 523339.8232706889 4198315.579792778, 523359.655434327 4198285.501784382, 523372.4732005501 4198265.278528209, 523379.4731122085 4198254.391931131, 523391.4353534888 4198244.518070436, 523400.3141949686 4198240.393821805, 523409.9515056222 4198238.402024815, 523421.2772409655 4198236.015638218, 523428.8539412632 4198232.431362759, 523431.9313949034 4198228.778751538, 523433.039059824 4198222.502045032, 523431.3089584258 4198212.888668844, 523419.5225507195 4198185.816013897, 523412.3270911558 4198169.762913792, 523408.9665928124 4198152.522495105, 523413.1750662382 4198112.902528487, 523426.9830530582 4198056.933516555, 523433.0672136736 4198016.031886612, 523428.7389802522 4197996.070377812, 523422.4215515638 4197980.241688257, 523419.0806880645 4197956.11122073, 523426.3910152774 4197925.908848055, 523431.7823085158 4197909.126161326, 523434.5886300292 4197895.842162354, 523429.4531491946 4197847.752074102, 523430.9817181167 4197838.747160484, 523434.7733984528 4197831.246567335, 523459.9102315495 4197818.281653199, 523498.5056599657 4197797.999292744, 523525.6145876875 4197777.772893709, 523674.2739566822 4197612.716427726, 523707.7040589584 4197579.971345025, 523767.1212386368 4197508.33546549, 523775.3789709003 4197500.526223287, 523783.9900349188 4197495.136762679, 523799.028235724 4197488.878357614, 523844.4449323925 4197472.045841919, 523873.7467922724 4197466.017701346, 523892.6628057311 4197465.163018919, 523907.6840527165 4197464.763015436, 523915.4673643255 4197462.977209751, 523924.7052601459 4197459.675618466, 523982.4211672498 4197426.73629842, 524191.1952973297 4197315.35515633, 524221.9457918355 4197307.157879147, 524254.4996215221 4197313.289923838, 524271.6325856009 4197321.096169545, 524284.1361090682 4197328.100976212, 524305.8483864464 4197347.648463892, 524325.734199265 4197363.651228011, 524346.8706603477 4197369.87181055, 524371.8336679483 4197366.084881024, 524402.4218973477 4197350.39855382, 524432.6082622844 4197328.042941387, 524450.4177355204 4197309.356297426, 524458.4854817158 4197291.872180526, 524460.5052967701 4197271.818130021, 524456.9958385068 4197260.92329001, 524429.2413869195 4197233.945815765, 524408.3313450675 4197210.628034259, 524377.1225161611 4197177.715631913, 524346.7265218843 4197149.210549583, 524332.0874535462 4197130.216524689, 524325.7542884205 4197117.083233257, 524319.9862772393 4197100.090504189, 524316.586865718 4197087.565065112, 524316.554251101 4197074.860997187, 524319.284075798 4197055.352690103, 524329.6003688889 4197023.562354877, 524340.1342542338 4196995.478466612, 524356.1294521546 4196972.281597986, 524609.9721629997 4196806.279380615, 524628.3401380597 4196801.14200695, 524766.68061333 4196794.668713804, 524873.4096097377 4196786.781447593, 525123.8997057009 4196779.290545657, 525217.3726951319 4196780.598322583, 525438.4892256161 4196761.598692428, 525486.0770470663 4196758.45124271, 525525.7555590133 4196754.891104969, 525540.5661185003 4196752.041396616, 525552.0818637407 4196745.96384276, 525560.9357507437 4196736.627117706, 525568.1840180476 4196720.739240137, 525574.5905863654 4196690.103254785)"
